Semana,Día,Hora,ID_Persona,Trayectoria_Tipo,Zona,Duracion_Zona_Min,Duracion_Total_Min,Timestamp
2,Lunes (07/09),09:00-10:00,1068,Principal,mostradores,7.8,7.8,2025-07-09T09:08:00
2,Lunes (07/09),09:00-10:00,1069,Principal,mostradores,6.8,6.8,2025-07-09T09:22:00
2,Lunes (07/09),09:00-10:00,1070,Principal,mostradores,7.1,7.1,2025-07-09T09:00:00
2,Lunes (07/09),09:00-10:00,1071,Principal,mostradores,6.2,6.2,2025-07-09T09:05:00
2,Lunes (07/09),09:00-10:00,1072,Principal,mostradores,7.3,7.3,2025-07-09T09:52:00
2,Lunes (07/09),09:00-10:00,1073,Secundaria,mostradores,8.4,11.4,2025-07-09T09:43:00
2,Lunes (07/09),09:00-10:00,1074,Principal,mostradores,6.7,6.7,2025-07-09T09:29:00
2,Lunes (07/09),09:00-10:00,1075,Principal,mostradores,10.0,10.0,2025-07-09T09:05:00
2,Lunes (07/09),09:00-10:00,1076,Principal,mostradores,7.5,7.5,2025-07-09T09:49:00
2,Lunes (07/09),09:00-10:00,1077,Principal,mostradores,5.9,5.9,2025-07-09T09:03:00
2,Lunes (07/09),09:00-10:00,1078,Principal,mostradores,9.4,9.4,2025-07-09T09:07:00
2,Lunes (07/09),09:00-10:00,1079,Principal,mostradores,7.1,7.1,2025-07-09T09:49:00
2,Lunes (07/09),09:00-10:00,1080,Principal,mostradores,7.3,7.3,2025-07-09T09:23:00
2,Lunes (07/09),10:00-11:00,1081,Principal,mostradores,8.8,8.8,2025-07-09T10:09:00
2,Lunes (07/09),10:00-11:00,1082,Secundaria,mostradores,7.5,10.2,2025-07-09T10:03:00
2,Lunes (07/09),10:00-11:00,1083,Principal,mostradores,5.2,5.2,2025-07-09T10:39:00
2,Lunes (07/09),10:00-11:00,1084,Principal,mostradores,8.4,8.4,2025-07-09T10:12:00
2,Lunes (07/09),10:00-11:00,1085,Principal,mostradores,9.8,9.8,2025-07-09T10:30:00
2,Lunes (07/09),10:00-11:00,1086,Secundaria,mostradores,6.4,8.7,2025-07-09T10:17:00
2,Lunes (07/09),10:00-11:00,1087,Principal,mostradores,5.5,5.5,2025-07-09T10:58:00
2,Lunes (07/09),10:00-11:00,1088,Principal,mostradores,6.5,6.5,2025-07-09T10:47:00
2,Lunes (07/09),10:00-11:00,1089,Principal,mostradores,8.4,8.4,2025-07-09T10:09:00
2,Lunes (07/09),10:00-11:00,1090,Principal,mostradores,8.4,8.4,2025-07-09T10:38:00
2,Lunes (07/09),10:00-11:00,1091,Principal,mostradores,7.9,7.9,2025-07-09T10:11:00
2,Lunes (07/09),10:00-11:00,1092,Principal,mostradores,7.2,7.2,2025-07-09T10:06:00
2,Lunes (07/09),10:00-11:00,1093,Principal,mostradores,6.1,6.1,2025-07-09T10:55:00
2,Lunes (07/09),10:00-11:00,1094,Secundaria,mostradores,5.3,8.0,2025-07-09T10:39:00
2,Lunes (07/09),10:00-11:00,1095,Exploradora,mostradores,6.6,10.5,2025-07-09T10:31:00
2,Lunes (07/09),10:00-11:00,1096,Principal,mostradores,8.8,8.8,2025-07-09T10:23:00
2,Lunes (07/09),10:00-11:00,1097,Principal,mostradores,6.4,6.4,2025-07-09T10:37:00
2,Lunes (07/09),10:00-11:00,1098,Principal,mostradores,10.0,10.0,2025-07-09T10:14:00
2,Lunes (07/09),10:00-11:00,1099,Principal,mostradores,8.2,8.2,2025-07-09T10:58:00
2,Lunes (07/09),10:00-11:00,1100,Principal,mostradores,9.7,9.7,2025-07-09T10:36:00
2,Lunes (07/09),10:00-11:00,1101,Principal,mostradores,10.0,10.0,2025-07-09T10:06:00
2,Lunes (07/09),11:00-12:00,1102,Principal,mostradores,6.8,6.8,2025-07-09T11:35:00
2,Lunes (07/09),11:00-12:00,1103,Secundaria,mostradores,9.6,12.3,2025-07-09T11:52:00
2,Lunes (07/09),11:00-12:00,1104,Principal,mostradores,5.0,5.0,2025-07-09T11:07:00
2,Lunes (07/09),11:00-12:00,1105,Principal,mostradores,9.6,9.6,2025-07-09T11:06:00
2,Lunes (07/09),11:00-12:00,1106,Principal,mostradores,5.0,5.0,2025-07-09T11:27:00
2,Lunes (07/09),11:00-12:00,1107,Principal,mostradores,6.8,6.8,2025-07-09T11:20:00
2,Lunes (07/09),11:00-12:00,1108,Principal,mostradores,5.0,5.0,2025-07-09T11:47:00
2,Lunes (07/09),11:00-12:00,1109,Principal,mostradores,6.4,6.4,2025-07-09T11:30:00
2,Lunes (07/09),11:00-12:00,1110,Principal,mostradores,8.0,8.0,2025-07-09T11:52:00
2,Lunes (07/09),11:00-12:00,1111,Principal,mostradores,8.6,8.6,2025-07-09T11:21:00
2,Lunes (07/09),11:00-12:00,1112,Secundaria,mostradores,10.0,12.3,2025-07-09T11:59:00
2,Lunes (07/09),11:00-12:00,1113,Principal,mostradores,9.6,9.6,2025-07-09T11:54:00
2,Lunes (07/09),11:00-12:00,1114,Principal,mostradores,8.0,8.0,2025-07-09T11:08:00
2,Lunes (07/09),11:00-12:00,1115,Principal,mostradores,8.2,8.2,2025-07-09T11:24:00
2,Lunes (07/09),11:00-12:00,1116,Principal,mostradores,5.8,5.8,2025-07-09T11:46:00
2,Lunes (07/09),11:00-12:00,1117,Principal,mostradores,6.3,6.3,2025-07-09T11:40:00
2,Lunes (07/09),11:00-12:00,1118,Principal,mostradores,5.6,5.6,2025-07-09T11:15:00
2,Lunes (07/09),11:00-12:00,1119,Principal,mostradores,6.8,6.8,2025-07-09T11:03:00
2,Lunes (07/09),11:00-12:00,1120,Principal,mostradores,6.6,6.6,2025-07-09T11:06:00
2,Lunes (07/09),11:00-12:00,1121,Principal,mostradores,8.8,8.8,2025-07-09T11:20:00
2,Lunes (07/09),11:00-12:00,1122,Principal,mostradores,6.1,6.1,2025-07-09T11:05:00
2,Lunes (07/09),11:00-12:00,1123,Principal,mostradores,5.0,5.0,2025-07-09T11:19:00
2,Lunes (07/09),11:00-12:00,1124,Principal,mostradores,5.0,5.0,2025-07-09T11:31:00
2,Lunes (07/09),11:00-12:00,1125,Principal,mostradores,8.4,8.4,2025-07-09T11:08:00
2,Lunes (07/09),11:00-12:00,1126,Secundaria,mostradores,8.9,11.3,2025-07-09T11:45:00
2,Lunes (07/09),11:00-12:00,1127,Principal,mostradores,6.2,6.2,2025-07-09T11:59:00
2,Lunes (07/09),11:00-12:00,1128,Principal,mostradores,7.5,7.5,2025-07-09T11:12:00
2,Lunes (07/09),11:00-12:00,1129,Principal,mostradores,6.3,6.3,2025-07-09T11:45:00
2,Lunes (07/09),11:00-12:00,1130,Exploradora,mostradores,5.0,8.5,2025-07-09T11:09:00
2,Lunes (07/09),11:00-12:00,1131,Principal,mostradores,5.9,5.9,2025-07-09T11:31:00
2,Lunes (07/09),11:00-12:00,1132,Principal,mostradores,9.3,9.3,2025-07-09T11:16:00
2,Lunes (07/09),12:00-13:00,1133,Principal,mostradores,10.0,10.0,2025-07-09T12:42:00
2,Lunes (07/09),12:00-13:00,1134,Principal,mostradores,8.2,8.2,2025-07-09T12:06:00
2,Lunes (07/09),12:00-13:00,1135,Principal,mostradores,10.0,10.0,2025-07-09T12:40:00
2,Lunes (07/09),12:00-13:00,1136,Principal,mostradores,6.0,6.0,2025-07-09T12:44:00
2,Lunes (07/09),12:00-13:00,1137,Principal,mostradores,5.0,5.0,2025-07-09T12:22:00
2,Lunes (07/09),12:00-13:00,1138,Principal,mostradores,5.0,5.0,2025-07-09T12:08:00
2,Lunes (07/09),12:00-13:00,1139,Principal,mostradores,6.2,6.2,2025-07-09T12:03:00
2,Lunes (07/09),12:00-13:00,1140,Principal,mostradores,8.6,8.6,2025-07-09T12:36:00
2,Lunes (07/09),12:00-13:00,1141,Principal,mostradores,5.0,5.0,2025-07-09T12:14:00
2,Lunes (07/09),12:00-13:00,1142,Principal,mostradores,6.9,6.9,2025-07-09T12:27:00
2,Lunes (07/09),12:00-13:00,1143,Principal,mostradores,7.4,7.4,2025-07-09T12:04:00
2,Lunes (07/09),12:00-13:00,1144,Principal,mostradores,5.3,5.3,2025-07-09T12:25:00
2,Lunes (07/09),12:00-13:00,1145,Principal,mostradores,5.0,5.0,2025-07-09T12:58:00
2,Lunes (07/09),12:00-13:00,1146,Principal,mostradores,6.2,6.2,2025-07-09T12:35:00
2,Lunes (07/09),12:00-13:00,1147,Principal,mostradores,6.0,6.0,2025-07-09T12:38:00
2,Lunes (07/09),12:00-13:00,1148,Principal,mostradores,8.9,8.9,2025-07-09T12:03:00
2,Lunes (07/09),12:00-13:00,1149,Principal,mostradores,7.3,7.3,2025-07-09T12:59:00
2,Lunes (07/09),12:00-13:00,1150,Principal,mostradores,9.7,9.7,2025-07-09T12:58:00
2,Lunes (07/09),12:00-13:00,1151,Secundaria,mostradores,7.2,10.2,2025-07-09T12:29:00
2,Lunes (07/09),12:00-13:00,1152,Secundaria,mostradores,9.5,12.2,2025-07-09T12:55:00
2,Lunes (07/09),12:00-13:00,1153,Principal,mostradores,5.3,5.3,2025-07-09T12:36:00
2,Lunes (07/09),12:00-13:00,1154,Principal,mostradores,5.5,5.5,2025-07-09T12:29:00
2,Lunes (07/09),12:00-13:00,1155,Principal,mostradores,8.7,8.7,2025-07-09T12:39:00
2,Lunes (07/09),12:00-13:00,1156,Secundaria,mostradores,5.0,7.5,2025-07-09T12:30:00
2,Lunes (07/09),12:00-13:00,1157,Secundaria,mostradores,5.8,8.2,2025-07-09T12:33:00
2,Lunes (07/09),13:00-14:00,1158,Exploradora,mostradores,6.2,10.1,2025-07-09T13:15:00
2,Lunes (07/09),13:00-14:00,1159,Principal,mostradores,7.8,7.8,2025-07-09T13:27:00
2,Lunes (07/09),13:00-14:00,1160,Principal,mostradores,5.9,5.9,2025-07-09T13:13:00
2,Lunes (07/09),13:00-14:00,1161,Principal,mostradores,5.0,5.0,2025-07-09T13:42:00
2,Lunes (07/09),13:00-14:00,1162,Principal,mostradores,5.0,5.0,2025-07-09T13:28:00
2,Lunes (07/09),13:00-14:00,1163,Principal,mostradores,8.3,8.3,2025-07-09T13:12:00
2,Lunes (07/09),13:00-14:00,1164,Principal,mostradores,5.0,5.0,2025-07-09T13:20:00
2,Lunes (07/09),13:00-14:00,1165,Principal,mostradores,5.0,5.0,2025-07-09T13:46:00
2,Lunes (07/09),13:00-14:00,1166,Principal,mostradores,5.5,5.5,2025-07-09T13:08:00
2,Lunes (07/09),13:00-14:00,1167,Principal,mostradores,9.1,9.1,2025-07-09T13:57:00
2,Lunes (07/09),13:00-14:00,1168,Principal,mostradores,5.0,5.0,2025-07-09T13:16:00
2,Lunes (07/09),13:00-14:00,1169,Principal,mostradores,6.8,6.8,2025-07-09T13:06:00
2,Lunes (07/09),13:00-14:00,1170,Exploradora,mostradores,7.4,11.5,2025-07-09T13:07:00
2,Lunes (07/09),13:00-14:00,1171,Principal,mostradores,6.0,6.0,2025-07-09T13:33:00
2,Lunes (07/09),13:00-14:00,1172,Principal,mostradores,7.5,7.5,2025-07-09T13:27:00
2,Lunes (07/09),17:00-18:00,1173,Secundaria,mostradores,6.6,8.6,2025-07-09T17:20:00
2,Lunes (07/09),17:00-18:00,1174,Principal,mostradores,5.8,5.8,2025-07-09T17:03:00
2,Lunes (07/09),17:00-18:00,1175,Principal,mostradores,5.0,5.0,2025-07-09T17:58:00
2,Lunes (07/09),17:00-18:00,1176,Exploradora,mostradores,5.3,9.2,2025-07-09T17:45:00
2,Lunes (07/09),17:00-18:00,1177,Principal,mostradores,5.1,5.1,2025-07-09T17:52:00
2,Lunes (07/09),17:00-18:00,1178,Principal,mostradores,5.6,5.6,2025-07-09T17:54:00
2,Lunes (07/09),17:00-18:00,1179,Secundaria,mostradores,8.1,11.1,2025-07-09T17:51:00
2,Lunes (07/09),17:00-18:00,1180,Principal,mostradores,5.2,5.2,2025-07-09T17:34:00
2,Lunes (07/09),17:00-18:00,1181,Principal,mostradores,6.3,6.3,2025-07-09T17:48:00
2,Lunes (07/09),17:00-18:00,1182,Principal,mostradores,5.9,5.9,2025-07-09T17:52:00
2,Lunes (07/09),17:00-18:00,1183,Secundaria,mostradores,7.7,9.7,2025-07-09T17:07:00
2,Lunes (07/09),17:00-18:00,1184,Principal,mostradores,10.0,10.0,2025-07-09T17:01:00
2,Lunes (07/09),17:00-18:00,1185,Principal,mostradores,7.5,7.5,2025-07-09T17:12:00
2,Lunes (07/09),17:00-18:00,1186,Principal,mostradores,10.0,10.0,2025-07-09T17:32:00
2,Lunes (07/09),17:00-18:00,1187,Principal,mostradores,6.9,6.9,2025-07-09T17:10:00
2,Lunes (07/09),17:00-18:00,1188,Principal,mostradores,5.2,5.2,2025-07-09T17:50:00
2,Lunes (07/09),17:00-18:00,1189,Principal,mostradores,8.7,8.7,2025-07-09T17:57:00
2,Lunes (07/09),17:00-18:00,1190,Principal,mostradores,5.5,5.5,2025-07-09T17:47:00
2,Lunes (07/09),17:00-18:00,1191,Principal,mostradores,6.2,6.2,2025-07-09T17:08:00
2,Lunes (07/09),18:00-19:00,1192,Principal,mostradores,6.4,6.4,2025-07-09T18:31:00
2,Lunes (07/09),18:00-19:00,1193,Principal,mostradores,8.4,8.4,2025-07-09T18:14:00
2,Lunes (07/09),18:00-19:00,1194,Principal,mostradores,6.8,6.8,2025-07-09T18:27:00
2,Lunes (07/09),18:00-19:00,1195,Principal,mostradores,6.2,6.2,2025-07-09T18:36:00
2,Lunes (07/09),18:00-19:00,1196,Exploradora,mostradores,8.4,12.5,2025-07-09T18:48:00
2,Lunes (07/09),18:00-19:00,1197,Principal,mostradores,10.0,10.0,2025-07-09T18:06:00
2,Lunes (07/09),18:00-19:00,1198,Principal,mostradores,7.3,7.3,2025-07-09T18:52:00
2,Lunes (07/09),18:00-19:00,1199,Principal,mostradores,10.0,10.0,2025-07-09T18:09:00
2,Lunes (07/09),18:00-19:00,1200,Principal,mostradores,7.2,7.2,2025-07-09T18:16:00
2,Lunes (07/09),18:00-19:00,1201,Principal,mostradores,5.0,5.0,2025-07-09T18:40:00
2,Lunes (07/09),18:00-19:00,1202,Principal,mostradores,5.9,5.9,2025-07-09T18:53:00
2,Lunes (07/09),18:00-19:00,1203,Principal,mostradores,8.3,8.3,2025-07-09T18:54:00
2,Lunes (07/09),18:00-19:00,1204,Principal,mostradores,7.5,7.5,2025-07-09T18:14:00
2,Lunes (07/09),18:00-19:00,1205,Principal,mostradores,5.7,5.7,2025-07-09T18:25:00
2,Lunes (07/09),18:00-19:00,1206,Exploradora,mostradores,6.7,10.9,2025-07-09T18:46:00
2,Lunes (07/09),18:00-19:00,1207,Principal,mostradores,5.0,5.0,2025-07-09T18:14:00
2,Lunes (07/09),18:00-19:00,1208,Principal,mostradores,8.8,8.8,2025-07-09T18:44:00
2,Lunes (07/09),19:00-20:00,1209,Secundaria,mostradores,8.2,11.2,2025-07-09T19:10:00
2,Lunes (07/09),19:00-20:00,1210,Exploradora,mostradores,5.9,10.0,2025-07-09T19:01:00
2,Lunes (07/09),19:00-20:00,1211,Principal,mostradores,10.0,10.0,2025-07-09T19:09:00
2,Lunes (07/09),19:00-20:00,1212,Principal,mostradores,6.7,6.7,2025-07-09T19:06:00
2,Lunes (07/09),19:00-20:00,1213,Principal,mostradores,8.6,8.6,2025-07-09T19:05:00
2,Lunes (07/09),19:00-20:00,1214,Principal,mostradores,8.3,8.3,2025-07-09T19:07:00
2,Lunes (07/09),19:00-20:00,1215,Principal,mostradores,8.5,8.5,2025-07-09T19:46:00
2,Lunes (07/09),19:00-20:00,1216,Principal,mostradores,8.9,8.9,2025-07-09T19:14:00
2,Lunes (07/09),19:00-20:00,1217,Principal,mostradores,10.0,10.0,2025-07-09T19:29:00
2,Lunes (07/09),19:00-20:00,1218,Secundaria,mostradores,6.5,9.2,2025-07-09T19:25:00
2,Lunes (07/09),19:00-20:00,1219,Principal,mostradores,9.8,9.8,2025-07-09T19:40:00
2,Lunes (07/09),19:00-20:00,1220,Secundaria,mostradores,5.0,8.0,2025-07-09T19:14:00
2,Martes (08/09),09:00-10:00,1221,Secundaria,mostradores,8.4,11.4,2025-08-09T09:43:00
2,Martes (08/09),09:00-10:00,1222,Principal,mostradores,9.3,9.3,2025-08-09T09:36:00
2,Martes (08/09),09:00-10:00,1223,Secundaria,mostradores,9.9,12.8,2025-08-09T09:05:00
2,Martes (08/09),09:00-10:00,1224,Principal,mostradores,8.5,8.5,2025-08-09T09:28:00
2,Martes (08/09),09:00-10:00,1225,Principal,mostradores,5.6,5.6,2025-08-09T09:01:00
2,Martes (08/09),09:00-10:00,1226,Principal,mostradores,6.2,6.2,2025-08-09T09:05:00
2,Martes (08/09),09:00-10:00,1227,Principal,mostradores,5.0,5.0,2025-08-09T09:42:00
2,Martes (08/09),09:00-10:00,1228,Principal,mostradores,5.0,5.0,2025-08-09T09:26:00
2,Martes (08/09),09:00-10:00,1229,Principal,mostradores,6.8,6.8,2025-08-09T09:01:00
2,Martes (08/09),09:00-10:00,1230,Principal,mostradores,6.0,6.0,2025-08-09T09:16:00
2,Martes (08/09),09:00-10:00,1231,Principal,mostradores,5.0,5.0,2025-08-09T09:15:00
2,Martes (08/09),09:00-10:00,1232,Secundaria,mostradores,7.9,10.4,2025-08-09T09:05:00
2,Martes (08/09),09:00-10:00,1233,Principal,mostradores,5.2,5.2,2025-08-09T09:24:00
2,Martes (08/09),09:00-10:00,1234,Principal,mostradores,6.9,6.9,2025-08-09T09:28:00
2,Martes (08/09),09:00-10:00,1235,Principal,mostradores,5.0,5.0,2025-08-09T09:04:00
2,Martes (08/09),09:00-10:00,1236,Principal,mostradores,9.1,9.1,2025-08-09T09:01:00
2,Martes (08/09),09:00-10:00,1237,Principal,mostradores,9.7,9.7,2025-08-09T09:41:00
2,Martes (08/09),09:00-10:00,1238,Principal,mostradores,5.8,5.8,2025-08-09T09:58:00
2,Martes (08/09),09:00-10:00,1239,Principal,mostradores,8.2,8.2,2025-08-09T09:09:00
2,Martes (08/09),09:00-10:00,1240,Principal,mostradores,8.7,8.7,2025-08-09T09:00:00
2,Martes (08/09),09:00-10:00,1241,Principal,mostradores,6.7,6.7,2025-08-09T09:27:00
2,Martes (08/09),10:00-11:00,1242,Principal,mostradores,7.0,7.0,2025-08-09T10:57:00
2,Martes (08/09),10:00-11:00,1243,Principal,mostradores,5.0,5.0,2025-08-09T10:00:00
2,Martes (08/09),10:00-11:00,1244,Secundaria,mostradores,6.1,9.1,2025-08-09T10:54:00
2,Martes (08/09),10:00-11:00,1245,Principal,mostradores,5.0,5.0,2025-08-09T10:12:00
2,Martes (08/09),10:00-11:00,1246,Principal,mostradores,7.2,7.2,2025-08-09T10:56:00
2,Martes (08/09),10:00-11:00,1247,Principal,mostradores,7.6,7.6,2025-08-09T10:41:00
2,Martes (08/09),10:00-11:00,1248,Principal,mostradores,5.2,5.2,2025-08-09T10:13:00
2,Martes (08/09),10:00-11:00,1249,Principal,mostradores,5.0,5.0,2025-08-09T10:22:00
2,Martes (08/09),10:00-11:00,1250,Principal,mostradores,5.6,5.6,2025-08-09T10:07:00
2,Martes (08/09),10:00-11:00,1251,Principal,mostradores,8.0,8.0,2025-08-09T10:06:00
2,Martes (08/09),10:00-11:00,1252,Principal,mostradores,6.2,6.2,2025-08-09T10:39:00
2,Martes (08/09),10:00-11:00,1253,Principal,mostradores,5.0,5.0,2025-08-09T10:17:00
2,Martes (08/09),10:00-11:00,1254,Principal,mostradores,8.4,8.4,2025-08-09T10:44:00
2,Martes (08/09),10:00-11:00,1255,Principal,mostradores,5.4,5.4,2025-08-09T10:36:00
2,Martes (08/09),10:00-11:00,1256,Principal,mostradores,6.6,6.6,2025-08-09T10:24:00
2,Martes (08/09),10:00-11:00,1257,Principal,mostradores,5.0,5.0,2025-08-09T10:44:00
2,Martes (08/09),10:00-11:00,1258,Principal,mostradores,5.0,5.0,2025-08-09T10:41:00
2,Martes (08/09),10:00-11:00,1259,Secundaria,mostradores,10.0,12.3,2025-08-09T10:48:00
2,Martes (08/09),10:00-11:00,1260,Principal,mostradores,5.4,5.4,2025-08-09T10:57:00
2,Martes (08/09),10:00-11:00,1261,Principal,mostradores,5.0,5.0,2025-08-09T10:40:00
2,Martes (08/09),10:00-11:00,1262,Principal,mostradores,5.0,5.0,2025-08-09T10:18:00
2,Martes (08/09),10:00-11:00,1263,Principal,mostradores,7.8,7.8,2025-08-09T10:33:00
2,Martes (08/09),10:00-11:00,1264,Secundaria,mostradores,5.0,7.5,2025-08-09T10:55:00
2,Martes (08/09),10:00-11:00,1265,Principal,mostradores,7.8,7.8,2025-08-09T10:11:00
2,Martes (08/09),10:00-11:00,1266,Principal,mostradores,5.0,5.0,2025-08-09T10:58:00
2,Martes (08/09),10:00-11:00,1267,Principal,mostradores,8.9,8.9,2025-08-09T10:24:00
2,Martes (08/09),11:00-12:00,1268,Principal,mostradores,7.8,7.8,2025-08-09T11:03:00
2,Martes (08/09),11:00-12:00,1269,Principal,mostradores,5.4,5.4,2025-08-09T11:46:00
2,Martes (08/09),11:00-12:00,1270,Principal,mostradores,5.0,5.0,2025-08-09T11:35:00
2,Martes (08/09),11:00-12:00,1271,Principal,mostradores,7.9,7.9,2025-08-09T11:56:00
2,Martes (08/09),11:00-12:00,1272,Principal,mostradores,8.5,8.5,2025-08-09T11:02:00
2,Martes (08/09),11:00-12:00,1273,Principal,mostradores,5.3,5.3,2025-08-09T11:28:00
2,Martes (08/09),11:00-12:00,1274,Principal,mostradores,6.6,6.6,2025-08-09T11:19:00
2,Martes (08/09),11:00-12:00,1275,Principal,mostradores,7.6,7.6,2025-08-09T11:30:00
2,Martes (08/09),11:00-12:00,1276,Principal,mostradores,5.7,5.7,2025-08-09T11:24:00
2,Martes (08/09),11:00-12:00,1277,Principal,mostradores,9.7,9.7,2025-08-09T11:21:00
2,Martes (08/09),11:00-12:00,1278,Principal,mostradores,6.8,6.8,2025-08-09T11:45:00
2,Martes (08/09),11:00-12:00,1279,Principal,mostradores,6.2,6.2,2025-08-09T11:38:00
2,Martes (08/09),11:00-12:00,1280,Principal,mostradores,7.8,7.8,2025-08-09T11:53:00
2,Martes (08/09),11:00-12:00,1281,Principal,mostradores,7.2,7.2,2025-08-09T11:32:00
2,Martes (08/09),11:00-12:00,1282,Principal,mostradores,7.0,7.0,2025-08-09T11:13:00
2,Martes (08/09),11:00-12:00,1283,Principal,mostradores,5.0,5.0,2025-08-09T11:02:00
2,Martes (08/09),11:00-12:00,1284,Principal,mostradores,8.0,8.0,2025-08-09T11:44:00
2,Martes (08/09),11:00-12:00,1285,Principal,mostradores,5.0,5.0,2025-08-09T11:11:00
2,Martes (08/09),11:00-12:00,1286,Principal,mostradores,7.0,7.0,2025-08-09T11:44:00
2,Martes (08/09),11:00-12:00,1287,Principal,mostradores,8.3,8.3,2025-08-09T11:31:00
2,Martes (08/09),11:00-12:00,1288,Principal,mostradores,7.6,7.6,2025-08-09T11:08:00
2,Martes (08/09),11:00-12:00,1289,Principal,mostradores,6.5,6.5,2025-08-09T11:13:00
2,Martes (08/09),11:00-12:00,1290,Principal,mostradores,8.6,8.6,2025-08-09T11:52:00
2,Martes (08/09),11:00-12:00,1291,Principal,mostradores,5.0,5.0,2025-08-09T11:08:00
2,Martes (08/09),11:00-12:00,1292,Principal,mostradores,5.0,5.0,2025-08-09T11:44:00
2,Martes (08/09),11:00-12:00,1293,Principal,mostradores,7.1,7.1,2025-08-09T11:22:00
2,Martes (08/09),11:00-12:00,1294,Principal,mostradores,5.0,5.0,2025-08-09T11:53:00
2,Martes (08/09),11:00-12:00,1295,Exploradora,mostradores,5.0,8.5,2025-08-09T11:43:00
2,Martes (08/09),11:00-12:00,1296,Principal,mostradores,6.9,6.9,2025-08-09T11:48:00
2,Martes (08/09),11:00-12:00,1297,Principal,mostradores,5.0,5.0,2025-08-09T11:57:00
2,Martes (08/09),11:00-12:00,1298,Principal,mostradores,7.8,7.8,2025-08-09T11:56:00
2,Martes (08/09),11:00-12:00,1299,Principal,mostradores,5.0,5.0,2025-08-09T11:27:00
2,Martes (08/09),11:00-12:00,1300,Principal,mostradores,5.2,5.2,2025-08-09T11:59:00
2,Martes (08/09),11:00-12:00,1301,Principal,mostradores,6.8,6.8,2025-08-09T11:21:00
2,Martes (08/09),11:00-12:00,1302,Principal,mostradores,7.5,7.5,2025-08-09T11:50:00
2,Martes (08/09),11:00-12:00,1303,Principal,mostradores,7.5,7.5,2025-08-09T11:14:00
2,Martes (08/09),11:00-12:00,1304,Principal,mostradores,7.1,7.1,2025-08-09T11:26:00
2,Martes (08/09),11:00-12:00,1305,Principal,mostradores,5.3,5.3,2025-08-09T11:35:00
2,Martes (08/09),11:00-12:00,1306,Principal,mostradores,5.4,5.4,2025-08-09T11:38:00
2,Martes (08/09),12:00-13:00,1307,Principal,mostradores,6.6,6.6,2025-08-09T12:38:00
2,Martes (08/09),12:00-13:00,1308,Principal,mostradores,8.0,8.0,2025-08-09T12:51:00
2,Martes (08/09),12:00-13:00,1309,Principal,mostradores,7.0,7.0,2025-08-09T12:18:00
2,Martes (08/09),12:00-13:00,1310,Principal,mostradores,7.1,7.1,2025-08-09T12:39:00
2,Martes (08/09),12:00-13:00,1311,Principal,mostradores,8.9,8.9,2025-08-09T12:52:00
2,Martes (08/09),12:00-13:00,1312,Principal,mostradores,8.2,8.2,2025-08-09T12:34:00
2,Martes (08/09),12:00-13:00,1313,Principal,mostradores,6.5,6.5,2025-08-09T12:54:00
2,Martes (08/09),12:00-13:00,1314,Principal,mostradores,8.4,8.4,2025-08-09T12:26:00
2,Martes (08/09),12:00-13:00,1315,Secundaria,mostradores,9.1,11.1,2025-08-09T12:03:00
2,Martes (08/09),12:00-13:00,1316,Principal,mostradores,6.1,6.1,2025-08-09T12:25:00
2,Martes (08/09),12:00-13:00,1317,Principal,mostradores,6.6,6.6,2025-08-09T12:25:00
2,Martes (08/09),12:00-13:00,1318,Principal,mostradores,7.4,7.4,2025-08-09T12:44:00
2,Martes (08/09),12:00-13:00,1319,Principal,mostradores,8.9,8.9,2025-08-09T12:20:00
2,Martes (08/09),12:00-13:00,1320,Principal,mostradores,5.0,5.0,2025-08-09T12:20:00
2,Martes (08/09),12:00-13:00,1321,Principal,mostradores,6.5,6.5,2025-08-09T12:46:00
2,Martes (08/09),12:00-13:00,1322,Principal,mostradores,7.6,7.6,2025-08-09T12:31:00
2,Martes (08/09),12:00-13:00,1323,Principal,mostradores,5.2,5.2,2025-08-09T12:48:00
2,Martes (08/09),12:00-13:00,1324,Principal,mostradores,8.1,8.1,2025-08-09T12:03:00
2,Martes (08/09),12:00-13:00,1325,Principal,mostradores,7.5,7.5,2025-08-09T12:03:00
2,Martes (08/09),12:00-13:00,1326,Principal,mostradores,6.9,6.9,2025-08-09T12:08:00
2,Martes (08/09),12:00-13:00,1327,Secundaria,mostradores,10.0,12.5,2025-08-09T12:33:00
2,Martes (08/09),12:00-13:00,1328,Principal,mostradores,5.0,5.0,2025-08-09T12:54:00
2,Martes (08/09),12:00-13:00,1329,Principal,mostradores,6.7,6.7,2025-08-09T12:00:00
2,Martes (08/09),12:00-13:00,1330,Principal,mostradores,5.0,5.0,2025-08-09T12:52:00
2,Martes (08/09),12:00-13:00,1331,Principal,mostradores,6.6,6.6,2025-08-09T12:35:00
2,Martes (08/09),12:00-13:00,1332,Principal,mostradores,8.8,8.8,2025-08-09T12:59:00
2,Martes (08/09),12:00-13:00,1333,Principal,mostradores,6.9,6.9,2025-08-09T12:07:00
2,Martes (08/09),12:00-13:00,1334,Principal,mostradores,6.9,6.9,2025-08-09T12:02:00
2,Martes (08/09),12:00-13:00,1335,Principal,mostradores,5.0,5.0,2025-08-09T12:12:00
